=== Agent Install Log ===
=== Agent Compile Log ===
=== Agent Error Log ===
[2021-09-23 20:10:35,515] CRITICAL: Unknown resource Cell (0, 1) |Resource | wood | 319 |Road: 0 |
[2021-09-23 20:10:36,568] CRITICAL: Unknown resource Cell (8, 10) |Resource | wood | 800 |Road: 0 |
[2021-09-23 20:10:36,568] CRITICAL: Unknown resource Cell (8, 11) |Resource | wood | 640 |Road: 0 |
[2021-09-23 20:10:36,568] CRITICAL: Unknown resource Cell (8, 12) |Resource | wood | 800 |Road: 0 |
[2021-09-23 20:10:36,568] CRITICAL: Unknown resource Cell (8, 19) |Resource | wood | 800 |Road: 0 |
[2021-09-23 20:10:36,568] CRITICAL: Unknown resource Cell (8, 20) |Resource | wood | 640 |Road: 0 |
[2021-09-23 20:10:36,568] CRITICAL: Unknown resource Cell (8, 21) |Resource | wood | 800 |Road: 0 |
[2021-09-23 20:10:36,568] CRITICAL: Unknown resource Cell (12, 10) |Resource | wood | 403 |Road: 0 |
[2021-09-23 20:10:36,568] CRITICAL: Unknown resource Cell (12, 21) |Resource | wood | 403 |Road: 0 |
[2021-09-23 20:10:36,568] CRITICAL: Unknown resource Cell (13, 9) |Resource | wood | 418 |Road: 0 |
[2021-09-23 20:10:36,568] CRITICAL: Unknown resource Cell (13, 10) |Resource | wood | 450 |Road: 0 |
[2021-09-23 20:10:36,568] CRITICAL: Unknown resource Cell (13, 11) |Resource | wood | 475 |Road: 0 |
[2021-09-23 20:10:36,568] CRITICAL: Unknown resource Cell (13, 20) |Resource | wood | 475 |Road: 0 |
[2021-09-23 20:10:36,568] CRITICAL: Unknown resource Cell (13, 21) |Resource | wood | 450 |Road: 0 |
[2021-09-23 20:10:36,568] CRITICAL: Unknown resource Cell (13, 22) |Resource | wood | 418 |Road: 0 |
[2021-09-23 20:10:36,568] CRITICAL: Unknown resource Cell (14, 10) |Resource | wood | 403 |Road: 0 |
[2021-09-23 20:10:36,568] CRITICAL: Unknown resource Cell (14, 11) |Resource | wood | 406 |Road: 0 |
[2021-09-23 20:10:36,569] CRITICAL: Unknown resource Cell (14, 12) |Resource | wood | 402 |Road: 0 |
[2021-09-23 20:10:36,569] CRITICAL: Unknown resource Cell (14, 19) |Resource | wood | 402 |Road: 0 |
[2021-09-23 20:10:36,569] CRITICAL: Unknown resource Cell (14, 20) |Resource | wood | 406 |Road: 0 |
[2021-09-23 20:10:36,569] CRITICAL: Unknown resource Cell (14, 21) |Resource | wood | 403 |Road: 0 |
[2021-09-23 20:10:36,569] CRITICAL: Unknown resource Cell (15, 10) |Resource | wood | 462 |Road: 0 |
[2021-09-23 20:10:36,569] CRITICAL: Unknown resource Cell (15, 11) |Resource | wood | 451 |Road: 0 |
[2021-09-23 20:10:36,569] CRITICAL: Unknown resource Cell (15, 20) |Resource | wood | 451 |Road: 0 |
[2021-09-23 20:10:36,569] CRITICAL: Unknown resource Cell (15, 21) |Resource | wood | 462 |Road: 0 |
[2021-09-23 20:10:36,569] CRITICAL: Unknown resource Cell (16, 12) |Resource | wood | 414 |Road: 0 |
[2021-09-23 20:10:36,569] CRITICAL: Unknown resource Cell (16, 19) |Resource | wood | 414 |Road: 0 |
[2021-09-23 20:10:36,569] CRITICAL: Unknown resource Cell (17, 13) |Resource | wood | 437 |Road: 0 |
[2021-09-23 20:10:36,569] CRITICAL: Unknown resource Cell (17, 18) |Resource | wood | 437 |Road: 0 |
[2021-09-23 20:10:36,569] CRITICAL: Unknown resource Cell (18, 14) |Resource | wood | 449 |Road: 0 |
[2021-09-23 20:10:36,569] CRITICAL: Unknown resource Cell (18, 17) |Resource | wood | 449 |Road: 0 |
[2021-09-23 20:10:36,569] CRITICAL: Unknown resource Cell (22, 0) |Resource | wood | 435 |Road: 0 |
[2021-09-23 20:10:36,569] CRITICAL: Unknown resource Cell (22, 1) |Resource | wood | 381 |Road: 0 |
[2021-09-23 20:10:36,569] CRITICAL: Unknown resource Cell (22, 30) |Resource | wood | 381 |Road: 0 |
[2021-09-23 20:10:36,569] CRITICAL: Unknown resource Cell (22, 31) |Resource | wood | 435 |Road: 0 |
[2021-09-23 20:10:36,569] CRITICAL: Unknown resource Cell (23, 0) |Resource | wood | 475 |Road: 0 |
[2021-09-23 20:10:36,569] CRITICAL: Unknown resource Cell (23, 1) |Resource | wood | 470 |Road: 0 |
[2021-09-23 20:10:36,569] CRITICAL: Unknown resource Cell (23, 30) |Resource | wood | 470 |Road: 0 |
[2021-09-23 20:10:36,569] CRITICAL: Unknown resource Cell (23, 31) |Resource | wood | 475 |Road: 0 |
[2021-09-23 20:10:36,569] CRITICAL: Unknown resource Cell (31, 8) |Resource | wood | 441 |Road: 0 |
[2021-09-23 20:10:36,569] CRITICAL: Unknown resource Cell (31, 9) |Resource | wood | 455 |Road: 0 |
[2021-09-23 20:10:36,569] CRITICAL: Unknown resource Cell (31, 15) |Resource | wood | 449 |Road: 0 |
[2021-09-23 20:10:36,569] CRITICAL: Unknown resource Cell (31, 16) |Resource | wood | 449 |Road: 0 |
[2021-09-23 20:10:36,569] CRITICAL: Unknown resource Cell (31, 22) |Resource | wood | 455 |Road: 0 |
[2021-09-23 20:10:36,570] CRITICAL: Unknown resource Cell (31, 23) |Resource | wood | 441 |Road: 0 |
[2021-09-23 20:10:36,699] CRITICAL: Unknown resource Cell (0, 1) |Resource | wood | 403 |Road: 0 |
[2021-09-23 20:10:36,699] CRITICAL: Unknown resource Cell (0, 30) |Resource | wood | 403 |Road: 0 |
[2021-09-23 20:10:36,699] CRITICAL: Unknown resource Cell (1, 0) |Resource | wood | 458 |Road: 0 |
[2021-09-23 20:10:36,699] CRITICAL: Unknown resource Cell (1, 31) |Resource | wood | 458 |Road: 0 |
[2021-09-23 20:10:36,699] CRITICAL: Unknown resource Cell (4, 13) |Resource | wood | 442 |Road: 0 |
[2021-09-23 20:10:36,699] CRITICAL: Unknown resource Cell (4, 18) |Resource | wood | 442 |Road: 0 |
[2021-09-23 20:10:36,699] CRITICAL: Unknown resource Cell (5, 12) |Resource | wood | 466 |Road: 0 |
[2021-09-23 20:10:36,700] CRITICAL: Unknown resource Cell (5, 13) |Resource | wood | 459 |Road: 0 |
[2021-09-23 20:10:36,700] CRITICAL: Unknown resource Cell (5, 18) |Resource | wood | 459 |Road: 0 |
[2021-09-23 20:10:36,700] CRITICAL: Unknown resource Cell (5, 19) |Resource | wood | 466 |Road: 0 |
[2021-09-23 20:10:36,700] CRITICAL: Unknown resource Cell (6, 12) |Resource | wood | 442 |Road: 0 |
[2021-09-23 20:10:36,700] CRITICAL: Unknown resource Cell (6, 19) |Resource | wood | 442 |Road: 0 |
[2021-09-23 20:10:36,700] CRITICAL: Unknown resource Cell (7, 11) |Resource | wood | 473 |Road: 0 |
[2021-09-23 20:10:36,700] CRITICAL: Unknown resource Cell (7, 20) |Resource | wood | 473 |Road: 0 |
[2021-09-23 20:10:36,700] CRITICAL: Unknown resource Cell (8, 10) |Resource | wood | 800 |Road: 0 |
[2021-09-23 20:10:36,700] CRITICAL: Unknown resource Cell (8, 11) |Resource | wood | 620 |Road: 0 |
[2021-09-23 20:10:36,700] CRITICAL: Unknown resource Cell (8, 12) |Resource | wood | 800 |Road: 0 |
[2021-09-23 20:10:36,700] CRITICAL: Unknown resource Cell (8, 19) |Resource | wood | 800 |Road: 0 |
[2021-09-23 20:10:36,700] CRITICAL: Unknown resource Cell (8, 20) |Resource | wood | 620 |Road: 0 |
[2021-09-23 20:10:36,700] CRITICAL: Unknown resource Cell (8, 21) |Resource | wood | 800 |Road: 0 |
[2021-09-23 20:10:36,700] CRITICAL: Unknown resource Cell (12, 10) |Resource | wood | 414 |Road: 0 |
[2021-09-23 20:10:36,700] CRITICAL: Unknown resource Cell (12, 21) |Resource | wood | 414 |Road: 0 |
[2021-09-23 20:10:36,700] CRITICAL: Unknown resource Cell (13, 9) |Resource | wood | 429 |Road: 0 |
[2021-09-23 20:10:36,700] CRITICAL: Unknown resource Cell (13, 10) |Resource | wood | 462 |Road: 0 |
[2021-09-23 20:10:36,700] CRITICAL: Unknown resource Cell (13, 11) |Resource | wood | 487 |Road: 0 |
[2021-09-23 20:10:36,700] CRITICAL: Unknown resource Cell (13, 20) |Resource | wood | 487 |Road: 0 |
[2021-09-23 20:10:36,700] CRITICAL: Unknown resource Cell (13, 21) |Resource | wood | 462 |Road: 0 |
[2021-09-23 20:10:36,700] CRITICAL: Unknown resource Cell (13, 22) |Resource | wood | 429 |Road: 0 |
[2021-09-23 20:10:36,700] CRITICAL: Unknown resource Cell (14, 10) |Resource | wood | 414 |Road: 0 |
[2021-09-23 20:10:36,700] CRITICAL: Unknown resource Cell (14, 11) |Resource | wood | 417 |Road: 0 |
[2021-09-23 20:10:36,700] CRITICAL: Unknown resource Cell (14, 12) |Resource | wood | 413 |Road: 0 |
[2021-09-23 20:10:36,700] CRITICAL: Unknown resource Cell (14, 19) |Resource | wood | 413 |Road: 0 |
[2021-09-23 20:10:36,700] CRITICAL: Unknown resource Cell (14, 20) |Resource | wood | 417 |Road: 0 |
[2021-09-23 20:10:36,700] CRITICAL: Unknown resource Cell (14, 21) |Resource | wood | 414 |Road: 0 |
[2021-09-23 20:10:36,700] CRITICAL: Unknown resource Cell (15, 10) |Resource | wood | 474 |Road: 0 |
[2021-09-23 20:10:36,701] CRITICAL: Unknown resource Cell (15, 11) |Resource | wood | 463 |Road: 0 |
[2021-09-23 20:10:36,701] CRITICAL: Unknown resource Cell (15, 20) |Resource | wood | 463 |Road: 0 |
[2021-09-23 20:10:36,701] CRITICAL: Unknown resource Cell (15, 21) |Resource | wood | 474 |Road: 0 |
[2021-09-23 20:10:36,701] CRITICAL: Unknown resource Cell (16, 12) |Resource | wood | 425 |Road: 0 |
[2021-09-23 20:10:36,701] CRITICAL: Unknown resource Cell (16, 19) |Resource | wood | 425 |Road: 0 |
[2021-09-23 20:10:36,701] CRITICAL: Unknown resource Cell (17, 13) |Resource | wood | 448 |Road: 0 |
[2021-09-23 20:10:36,701] CRITICAL: Unknown resource Cell (17, 18) |Resource | wood | 448 |Road: 0 |
[2021-09-23 20:10:36,701] CRITICAL: Unknown resource Cell (18, 14) |Resource | wood | 461 |Road: 0 |
[2021-09-23 20:10:36,701] CRITICAL: Unknown resource Cell (18, 17) |Resource | wood | 461 |Road: 0 |
[2021-09-23 20:10:36,701] CRITICAL: Unknown resource Cell (22, 0) |Resource | wood | 446 |Road: 0 |
[2021-09-23 20:10:36,701] CRITICAL: Unknown resource Cell (22, 1) |Resource | wood | 391 |Road: 0 |
[2021-09-23 20:10:36,701] CRITICAL: Unknown resource Cell (22, 30) |Resource | wood | 391 |Road: 0 |
[2021-09-23 20:10:36,701] CRITICAL: Unknown resource Cell (22, 31) |Resource | wood | 446 |Road: 0 |
[2021-09-23 20:10:36,701] CRITICAL: Unknown resource Cell (23, 0) |Resource | wood | 487 |Road: 0 |
[2021-09-23 20:10:36,701] CRITICAL: Unknown resource Cell (23, 1) |Resource | wood | 482 |Road: 0 |
[2021-09-23 20:10:36,701] CRITICAL: Unknown resource Cell (23, 30) |Resource | wood | 482 |Road: 0 |
[2021-09-23 20:10:36,701] CRITICAL: Unknown resource Cell (23, 31) |Resource | wood | 487 |Road: 0 |
[2021-09-23 20:10:36,701] CRITICAL: Unknown resource Cell (31, 8) |Resource | wood | 453 |Road: 0 |
[2021-09-23 20:10:36,701] CRITICAL: Unknown resource Cell (31, 9) |Resource | wood | 467 |Road: 0 |
[2021-09-23 20:10:36,701] CRITICAL: Unknown resource Cell (31, 15) |Resource | wood | 461 |Road: 0 |
[2021-09-23 20:10:36,701] CRITICAL: Unknown resource Cell (31, 16) |Resource | wood | 461 |Road: 0 |
[2021-09-23 20:10:36,701] CRITICAL: Unknown resource Cell (31, 22) |Resource | wood | 467 |Road: 0 |
[2021-09-23 20:10:36,701] CRITICAL: Unknown resource Cell (31, 23) |Resource | wood | 453 |Road: 0 |
[2021-09-23 20:10:36,837] CRITICAL: Unknown resource Cell (0, 1) |Resource | wood | 414 |Road: 0 |
[2021-09-23 20:10:36,837] CRITICAL: Unknown resource Cell (0, 30) |Resource | wood | 414 |Road: 0 |
[2021-09-23 20:10:36,837] CRITICAL: Unknown resource Cell (1, 0) |Resource | wood | 470 |Road: 0 |
[2021-09-23 20:10:36,837] CRITICAL: Unknown resource Cell (1, 31) |Resource | wood | 470 |Road: 0 |
[2021-09-23 20:10:36,837] CRITICAL: Unknown resource Cell (4, 13) |Resource | wood | 454 |Road: 0 |
[2021-09-23 20:10:36,837] CRITICAL: Unknown resource Cell (4, 18) |Resource | wood | 454 |Road: 0 |
[2021-09-23 20:10:36,837] CRITICAL: Unknown resource Cell (5, 12) |Resource | wood | 478 |Road: 0 |
[2021-09-23 20:10:36,837] CRITICAL: Unknown resource Cell (5, 13) |Resource | wood | 471 |Road: 0 |
[2021-09-23 20:10:36,837] CRITICAL: Unknown resource Cell (5, 18) |Resource | wood | 471 |Road: 0 |
[2021-09-23 20:10:36,837] CRITICAL: Unknown resource Cell (5, 19) |Resource | wood | 478 |Road: 0 |
[2021-09-23 20:10:36,837] CRITICAL: Unknown resource Cell (6, 12) |Resource | wood | 454 |Road: 0 |
[2021-09-23 20:10:36,837] CRITICAL: Unknown resource Cell (6, 19) |Resource | wood | 454 |Road: 0 |
[2021-09-23 20:10:36,837] CRITICAL: Unknown resource Cell (7, 11) |Resource | wood | 485 |Road: 0 |
[2021-09-23 20:10:36,837] CRITICAL: Unknown resource Cell (7, 20) |Resource | wood | 485 |Road: 0 |
[2021-09-23 20:10:36,837] CRITICAL: Unknown resource Cell (8, 10) |Resource | wood | 800 |Road: 0 |
[2021-09-23 20:10:36,837] CRITICAL: Unknown resource Cell (8, 11) |Resource | wood | 600 |Road: 0 |
[2021-09-23 20:10:36,837] CRITICAL: Unknown resource Cell (8, 12) |Resource | wood | 800 |Road: 0 |
[2021-09-23 20:10:36,837] CRITICAL: Unknown resource Cell (8, 19) |Resource | wood | 800 |Road: 0 |
[2021-09-23 20:10:36,837] CRITICAL: Unknown resource Cell (8, 20) |Resource | wood | 600 |Road: 0 |
[2021-09-23 20:10:36,837] CRITICAL: Unknown resource Cell (8, 21) |Resource | wood | 800 |Road: 0 |
[2021-09-23 20:10:36,837] CRITICAL: Unknown resource Cell (12, 10) |Resource | wood | 425 |Road: 0 |
[2021-09-23 20:10:36,837] CRITICAL: Unknown resource Cell (12, 21) |Resource | wood | 425 |Road: 0 |
[2021-09-23 20:10:36,837] CRITICAL: Unknown resource Cell (13, 9) |Resource | wood | 440 |Road: 0 |
[2021-09-23 20:10:36,837] CRITICAL: Unknown resource Cell (13, 10) |Resource | wood | 474 |Road: 0 |
[2021-09-23 20:10:36,837] CRITICAL: Unknown resource Cell (13, 11) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:10:36,837] CRITICAL: Unknown resource Cell (13, 20) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:10:36,837] CRITICAL: Unknown resource Cell (13, 21) |Resource | wood | 474 |Road: 0 |
[2021-09-23 20:10:36,837] CRITICAL: Unknown resource Cell (13, 22) |Resource | wood | 440 |Road: 0 |
[2021-09-23 20:10:36,838] CRITICAL: Unknown resource Cell (14, 10) |Resource | wood | 425 |Road: 0 |
[2021-09-23 20:10:36,838] CRITICAL: Unknown resource Cell (14, 11) |Resource | wood | 428 |Road: 0 |
[2021-09-23 20:10:36,838] CRITICAL: Unknown resource Cell (14, 12) |Resource | wood | 424 |Road: 0 |
[2021-09-23 20:10:36,838] CRITICAL: Unknown resource Cell (14, 19) |Resource | wood | 424 |Road: 0 |
[2021-09-23 20:10:36,838] CRITICAL: Unknown resource Cell (14, 20) |Resource | wood | 428 |Road: 0 |
[2021-09-23 20:10:36,838] CRITICAL: Unknown resource Cell (14, 21) |Resource | wood | 425 |Road: 0 |
[2021-09-23 20:10:36,838] CRITICAL: Unknown resource Cell (15, 10) |Resource | wood | 486 |Road: 0 |
[2021-09-23 20:10:36,838] CRITICAL: Unknown resource Cell (15, 11) |Resource | wood | 475 |Road: 0 |
[2021-09-23 20:10:36,838] CRITICAL: Unknown resource Cell (15, 20) |Resource | wood | 475 |Road: 0 |
[2021-09-23 20:10:36,838] CRITICAL: Unknown resource Cell (15, 21) |Resource | wood | 486 |Road: 0 |
[2021-09-23 20:10:36,838] CRITICAL: Unknown resource Cell (16, 12) |Resource | wood | 436 |Road: 0 |
[2021-09-23 20:10:36,838] CRITICAL: Unknown resource Cell (16, 19) |Resource | wood | 436 |Road: 0 |
[2021-09-23 20:10:36,838] CRITICAL: Unknown resource Cell (17, 13) |Resource | wood | 460 |Road: 0 |
[2021-09-23 20:10:36,838] CRITICAL: Unknown resource Cell (17, 18) |Resource | wood | 460 |Road: 0 |
[2021-09-23 20:10:36,838] CRITICAL: Unknown resource Cell (18, 14) |Resource | wood | 473 |Road: 0 |
[2021-09-23 20:10:36,838] CRITICAL: Unknown resource Cell (18, 17) |Resource | wood | 473 |Road: 0 |
[2021-09-23 20:10:36,838] CRITICAL: Unknown resource Cell (22, 0) |Resource | wood | 458 |Road: 0 |
[2021-09-23 20:10:36,838] CRITICAL: Unknown resource Cell (22, 1) |Resource | wood | 401 |Road: 0 |
[2021-09-23 20:10:36,838] CRITICAL: Unknown resource Cell (22, 30) |Resource | wood | 401 |Road: 0 |
[2021-09-23 20:10:36,838] CRITICAL: Unknown resource Cell (22, 31) |Resource | wood | 458 |Road: 0 |
[2021-09-23 20:10:36,838] CRITICAL: Unknown resource Cell (23, 0) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:10:36,838] CRITICAL: Unknown resource Cell (23, 1) |Resource | wood | 495 |Road: 0 |
[2021-09-23 20:10:36,838] CRITICAL: Unknown resource Cell (23, 30) |Resource | wood | 495 |Road: 0 |
[2021-09-23 20:10:36,838] CRITICAL: Unknown resource Cell (23, 31) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:10:36,838] CRITICAL: Unknown resource Cell (31, 8) |Resource | wood | 465 |Road: 0 |
[2021-09-23 20:10:36,838] CRITICAL: Unknown resource Cell (31, 9) |Resource | wood | 479 |Road: 0 |
[2021-09-23 20:10:36,838] CRITICAL: Unknown resource Cell (31, 15) |Resource | wood | 473 |Road: 0 |
[2021-09-23 20:10:36,838] CRITICAL: Unknown resource Cell (31, 16) |Resource | wood | 473 |Road: 0 |
[2021-09-23 20:10:36,838] CRITICAL: Unknown resource Cell (31, 22) |Resource | wood | 479 |Road: 0 |
[2021-09-23 20:10:36,838] CRITICAL: Unknown resource Cell (31, 23) |Resource | wood | 465 |Road: 0 |
[2021-09-23 20:10:36,969] CRITICAL: Unknown resource Cell (0, 1) |Resource | wood | 425 |Road: 0 |
[2021-09-23 20:10:36,969] CRITICAL: Unknown resource Cell (0, 30) |Resource | wood | 425 |Road: 0 |
[2021-09-23 20:10:36,969] CRITICAL: Unknown resource Cell (1, 0) |Resource | wood | 482 |Road: 0 |
[2021-09-23 20:10:36,969] CRITICAL: Unknown resource Cell (1, 31) |Resource | wood | 482 |Road: 0 |
[2021-09-23 20:10:36,969] CRITICAL: Unknown resource Cell (4, 13) |Resource | wood | 466 |Road: 0 |
[2021-09-23 20:10:36,969] CRITICAL: Unknown resource Cell (4, 18) |Resource | wood | 466 |Road: 0 |
[2021-09-23 20:10:36,969] CRITICAL: Unknown resource Cell (5, 12) |Resource | wood | 490 |Road: 0 |
[2021-09-23 20:10:36,969] CRITICAL: Unknown resource Cell (5, 13) |Resource | wood | 483 |Road: 0 |
[2021-09-23 20:10:36,969] CRITICAL: Unknown resource Cell (5, 18) |Resource | wood | 483 |Road: 0 |
[2021-09-23 20:10:36,969] CRITICAL: Unknown resource Cell (5, 19) |Resource | wood | 490 |Road: 0 |
[2021-09-23 20:10:36,969] CRITICAL: Unknown resource Cell (6, 12) |Resource | wood | 466 |Road: 0 |
[2021-09-23 20:10:36,970] CRITICAL: Unknown resource Cell (6, 19) |Resource | wood | 466 |Road: 0 |
[2021-09-23 20:10:36,970] CRITICAL: Unknown resource Cell (7, 11) |Resource | wood | 498 |Road: 0 |
[2021-09-23 20:10:36,970] CRITICAL: Unknown resource Cell (7, 20) |Resource | wood | 498 |Road: 0 |
[2021-09-23 20:10:36,970] CRITICAL: Unknown resource Cell (8, 10) |Resource | wood | 800 |Road: 0 |
[2021-09-23 20:10:36,970] CRITICAL: Unknown resource Cell (8, 11) |Resource | wood | 580 |Road: 0 |
[2021-09-23 20:10:36,970] CRITICAL: Unknown resource Cell (8, 12) |Resource | wood | 800 |Road: 0 |
[2021-09-23 20:10:36,970] CRITICAL: Unknown resource Cell (8, 19) |Resource | wood | 800 |Road: 0 |
[2021-09-23 20:10:36,970] CRITICAL: Unknown resource Cell (8, 20) |Resource | wood | 580 |Road: 0 |
[2021-09-23 20:10:36,970] CRITICAL: Unknown resource Cell (8, 21) |Resource | wood | 800 |Road: 0 |
[2021-09-23 20:10:36,970] CRITICAL: Unknown resource Cell (12, 10) |Resource | wood | 436 |Road: 0 |
[2021-09-23 20:10:36,970] CRITICAL: Unknown resource Cell (12, 21) |Resource | wood | 436 |Road: 0 |
[2021-09-23 20:10:36,970] CRITICAL: Unknown resource Cell (13, 9) |Resource | wood | 451 |Road: 0 |
[2021-09-23 20:10:36,970] CRITICAL: Unknown resource Cell (13, 10) |Resource | wood | 486 |Road: 0 |
[2021-09-23 20:10:36,970] CRITICAL: Unknown resource Cell (13, 11) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:10:36,970] CRITICAL: Unknown resource Cell (13, 20) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:10:36,970] CRITICAL: Unknown resource Cell (13, 21) |Resource | wood | 486 |Road: 0 |
[2021-09-23 20:10:36,970] CRITICAL: Unknown resource Cell (13, 22) |Resource | wood | 451 |Road: 0 |
[2021-09-23 20:10:36,970] CRITICAL: Unknown resource Cell (14, 10) |Resource | wood | 436 |Road: 0 |
[2021-09-23 20:10:36,970] CRITICAL: Unknown resource Cell (14, 11) |Resource | wood | 439 |Road: 0 |
[2021-09-23 20:10:36,970] CRITICAL: Unknown resource Cell (14, 12) |Resource | wood | 435 |Road: 0 |
[2021-09-23 20:10:36,970] CRITICAL: Unknown resource Cell (14, 19) |Resource | wood | 435 |Road: 0 |
[2021-09-23 20:10:36,970] CRITICAL: Unknown resource Cell (14, 20) |Resource | wood | 439 |Road: 0 |
[2021-09-23 20:10:36,970] CRITICAL: Unknown resource Cell (14, 21) |Resource | wood | 436 |Road: 0 |
[2021-09-23 20:10:36,970] CRITICAL: Unknown resource Cell (15, 10) |Resource | wood | 499 |Road: 0 |
[2021-09-23 20:10:36,970] CRITICAL: Unknown resource Cell (15, 11) |Resource | wood | 487 |Road: 0 |
[2021-09-23 20:10:36,970] CRITICAL: Unknown resource Cell (15, 20) |Resource | wood | 487 |Road: 0 |
[2021-09-23 20:10:36,970] CRITICAL: Unknown resource Cell (15, 21) |Resource | wood | 499 |Road: 0 |
[2021-09-23 20:10:36,970] CRITICAL: Unknown resource Cell (16, 12) |Resource | wood | 447 |Road: 0 |
[2021-09-23 20:10:36,970] CRITICAL: Unknown resource Cell (16, 19) |Resource | wood | 447 |Road: 0 |
[2021-09-23 20:10:36,970] CRITICAL: Unknown resource Cell (17, 13) |Resource | wood | 472 |Road: 0 |
[2021-09-23 20:10:36,970] CRITICAL: Unknown resource Cell (17, 18) |Resource | wood | 472 |Road: 0 |
[2021-09-23 20:10:36,971] CRITICAL: Unknown resource Cell (18, 14) |Resource | wood | 485 |Road: 0 |
[2021-09-23 20:10:36,971] CRITICAL: Unknown resource Cell (18, 17) |Resource | wood | 485 |Road: 0 |
[2021-09-23 20:10:36,971] CRITICAL: Unknown resource Cell (22, 0) |Resource | wood | 470 |Road: 0 |
[2021-09-23 20:10:36,971] CRITICAL: Unknown resource Cell (22, 1) |Resource | wood | 412 |Road: 0 |
[2021-09-23 20:10:36,971] CRITICAL: Unknown resource Cell (22, 30) |Resource | wood | 412 |Road: 0 |
[2021-09-23 20:10:36,971] CRITICAL: Unknown resource Cell (22, 31) |Resource | wood | 470 |Road: 0 |
[2021-09-23 20:10:36,971] CRITICAL: Unknown resource Cell (23, 0) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:10:36,971] CRITICAL: Unknown resource Cell (23, 1) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:10:36,971] CRITICAL: Unknown resource Cell (23, 30) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:10:36,971] CRITICAL: Unknown resource Cell (23, 31) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:10:36,971] CRITICAL: Unknown resource Cell (31, 8) |Resource | wood | 477 |Road: 0 |
[2021-09-23 20:10:36,971] CRITICAL: Unknown resource Cell (31, 9) |Resource | wood | 491 |Road: 0 |
[2021-09-23 20:10:36,971] CRITICAL: Unknown resource Cell (31, 15) |Resource | wood | 485 |Road: 0 |
[2021-09-23 20:10:36,971] CRITICAL: Unknown resource Cell (31, 16) |Resource | wood | 485 |Road: 0 |
[2021-09-23 20:10:36,971] CRITICAL: Unknown resource Cell (31, 22) |Resource | wood | 491 |Road: 0 |
[2021-09-23 20:10:36,971] CRITICAL: Unknown resource Cell (31, 23) |Resource | wood | 477 |Road: 0 |
[2021-09-23 20:10:37,102] CRITICAL: Unknown resource Cell (0, 1) |Resource | wood | 436 |Road: 0 |
[2021-09-23 20:10:37,102] CRITICAL: Unknown resource Cell (0, 30) |Resource | wood | 436 |Road: 0 |
[2021-09-23 20:10:37,102] CRITICAL: Unknown resource Cell (1, 0) |Resource | wood | 495 |Road: 0 |
[2021-09-23 20:10:37,102] CRITICAL: Unknown resource Cell (1, 31) |Resource | wood | 495 |Road: 0 |
[2021-09-23 20:10:37,102] CRITICAL: Unknown resource Cell (4, 13) |Resource | wood | 478 |Road: 0 |
[2021-09-23 20:10:37,102] CRITICAL: Unknown resource Cell (4, 18) |Resource | wood | 478 |Road: 0 |
[2021-09-23 20:10:37,102] CRITICAL: Unknown resource Cell (5, 12) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:10:37,102] CRITICAL: Unknown resource Cell (5, 13) |Resource | wood | 496 |Road: 0 |
[2021-09-23 20:10:37,102] CRITICAL: Unknown resource Cell (5, 18) |Resource | wood | 496 |Road: 0 |
[2021-09-23 20:10:37,102] CRITICAL: Unknown resource Cell (5, 19) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:10:37,102] CRITICAL: Unknown resource Cell (6, 12) |Resource | wood | 478 |Road: 0 |
[2021-09-23 20:10:37,102] CRITICAL: Unknown resource Cell (6, 19) |Resource | wood | 478 |Road: 0 |
[2021-09-23 20:10:37,102] CRITICAL: Unknown resource Cell (7, 11) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:10:37,102] CRITICAL: Unknown resource Cell (7, 20) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:10:37,102] CRITICAL: Unknown resource Cell (8, 10) |Resource | wood | 800 |Road: 0 |
[2021-09-23 20:10:37,102] CRITICAL: Unknown resource Cell (8, 11) |Resource | wood | 560 |Road: 0 |
[2021-09-23 20:10:37,102] CRITICAL: Unknown resource Cell (8, 12) |Resource | wood | 800 |Road: 0 |
[2021-09-23 20:10:37,102] CRITICAL: Unknown resource Cell (8, 19) |Resource | wood | 800 |Road: 0 |
[2021-09-23 20:10:37,102] CRITICAL: Unknown resource Cell (8, 20) |Resource | wood | 560 |Road: 0 |
[2021-09-23 20:10:37,102] CRITICAL: Unknown resource Cell (8, 21) |Resource | wood | 800 |Road: 0 |
[2021-09-23 20:10:37,102] CRITICAL: Unknown resource Cell (12, 10) |Resource | wood | 447 |Road: 0 |
