=== Agent Install Log ===
=== Agent Compile Log ===
=== Agent Error Log ===
[2021-09-23 20:32:58,393] CRITICAL: Unknown resource Cell (0, 6) |Resource | wood | 391 |Road: 0 |
[2021-09-23 20:32:59,934] CRITICAL: Unknown resource Cell (11, 6) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:32:59,934] CRITICAL: Unknown resource Cell (11, 7) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:32:59,976] CRITICAL: Unknown resource Cell (0, 6) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:32:59,976] CRITICAL: Unknown resource Cell (0, 7) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:32:59,976] CRITICAL: Unknown resource Cell (1, 6) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:32:59,977] CRITICAL: Unknown resource Cell (1, 7) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:32:59,977] CRITICAL: Unknown resource Cell (2, 7) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:32:59,977] CRITICAL: Unknown resource Cell (3, 4) |Resource | wood | 800 |Road: 0 |
[2021-09-23 20:32:59,977] CRITICAL: Unknown resource Cell (4, 4) |Resource | wood | 364 |Road: 0 |
[2021-09-23 20:32:59,977] CRITICAL: Unknown resource Cell (5, 4) |Resource | wood | 800 |Road: 0 |
[2021-09-23 20:32:59,977] CRITICAL: Unknown resource Cell (6, 4) |Resource | wood | 800 |Road: 0 |
[2021-09-23 20:32:59,977] CRITICAL: Unknown resource Cell (7, 4) |Resource | wood | 364 |Road: 0 |
[2021-09-23 20:32:59,977] CRITICAL: Unknown resource Cell (8, 4) |Resource | wood | 800 |Road: 0 |
[2021-09-23 20:32:59,977] CRITICAL: Unknown resource Cell (9, 7) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:32:59,977] CRITICAL: Unknown resource Cell (10, 6) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:32:59,977] CRITICAL: Unknown resource Cell (10, 7) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:32:59,977] CRITICAL: Unknown resource Cell (11, 6) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:32:59,977] CRITICAL: Unknown resource Cell (11, 7) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,070] CRITICAL: Unknown resource Cell (0, 6) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,070] CRITICAL: Unknown resource Cell (0, 7) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,070] CRITICAL: Unknown resource Cell (1, 6) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,070] CRITICAL: Unknown resource Cell (1, 7) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,070] CRITICAL: Unknown resource Cell (2, 7) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,070] CRITICAL: Unknown resource Cell (3, 4) |Resource | wood | 800 |Road: 0 |
[2021-09-23 20:33:00,070] CRITICAL: Unknown resource Cell (4, 4) |Resource | wood | 353 |Road: 0 |
[2021-09-23 20:33:00,070] CRITICAL: Unknown resource Cell (5, 4) |Resource | wood | 800 |Road: 0 |
[2021-09-23 20:33:00,070] CRITICAL: Unknown resource Cell (6, 4) |Resource | wood | 800 |Road: 0 |
[2021-09-23 20:33:00,070] CRITICAL: Unknown resource Cell (7, 4) |Resource | wood | 353 |Road: 0 |
[2021-09-23 20:33:00,070] CRITICAL: Unknown resource Cell (8, 4) |Resource | wood | 800 |Road: 0 |
[2021-09-23 20:33:00,070] CRITICAL: Unknown resource Cell (9, 7) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,070] CRITICAL: Unknown resource Cell (10, 6) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,070] CRITICAL: Unknown resource Cell (10, 7) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,070] CRITICAL: Unknown resource Cell (11, 6) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,070] CRITICAL: Unknown resource Cell (11, 7) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,100] CRITICAL: Unknown resource Cell (0, 6) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,100] CRITICAL: Unknown resource Cell (0, 7) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,100] CRITICAL: Unknown resource Cell (1, 6) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,100] CRITICAL: Unknown resource Cell (1, 7) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,100] CRITICAL: Unknown resource Cell (2, 7) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,100] CRITICAL: Unknown resource Cell (3, 4) |Resource | wood | 800 |Road: 0 |
[2021-09-23 20:33:00,100] CRITICAL: Unknown resource Cell (4, 4) |Resource | wood | 342 |Road: 0 |
[2021-09-23 20:33:00,100] CRITICAL: Unknown resource Cell (5, 4) |Resource | wood | 800 |Road: 0 |
[2021-09-23 20:33:00,100] CRITICAL: Unknown resource Cell (6, 4) |Resource | wood | 800 |Road: 0 |
[2021-09-23 20:33:00,100] CRITICAL: Unknown resource Cell (7, 4) |Resource | wood | 342 |Road: 0 |
[2021-09-23 20:33:00,100] CRITICAL: Unknown resource Cell (8, 4) |Resource | wood | 800 |Road: 0 |
[2021-09-23 20:33:00,100] CRITICAL: Unknown resource Cell (9, 7) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,100] CRITICAL: Unknown resource Cell (10, 6) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,100] CRITICAL: Unknown resource Cell (10, 7) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,100] CRITICAL: Unknown resource Cell (11, 6) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,100] CRITICAL: Unknown resource Cell (11, 7) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,125] CRITICAL: Unknown resource Cell (0, 6) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,125] CRITICAL: Unknown resource Cell (0, 7) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,125] CRITICAL: Unknown resource Cell (1, 6) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,125] CRITICAL: Unknown resource Cell (1, 7) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,125] CRITICAL: Unknown resource Cell (2, 7) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,125] CRITICAL: Unknown resource Cell (3, 4) |Resource | wood | 800 |Road: 0 |
[2021-09-23 20:33:00,125] CRITICAL: Unknown resource Cell (4, 4) |Resource | wood | 331 |Road: 0 |
[2021-09-23 20:33:00,125] CRITICAL: Unknown resource Cell (5, 4) |Resource | wood | 800 |Road: 0 |
[2021-09-23 20:33:00,125] CRITICAL: Unknown resource Cell (6, 4) |Resource | wood | 800 |Road: 0 |
[2021-09-23 20:33:00,125] CRITICAL: Unknown resource Cell (7, 4) |Resource | wood | 331 |Road: 0 |
[2021-09-23 20:33:00,125] CRITICAL: Unknown resource Cell (8, 4) |Resource | wood | 800 |Road: 0 |
[2021-09-23 20:33:00,125] CRITICAL: Unknown resource Cell (9, 7) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,125] CRITICAL: Unknown resource Cell (10, 6) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,125] CRITICAL: Unknown resource Cell (10, 7) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,125] CRITICAL: Unknown resource Cell (11, 6) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,125] CRITICAL: Unknown resource Cell (11, 7) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,142] CRITICAL: Unknown resource Cell (0, 6) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,142] CRITICAL: Unknown resource Cell (0, 7) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,142] CRITICAL: Unknown resource Cell (1, 6) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,143] CRITICAL: Unknown resource Cell (1, 7) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,143] CRITICAL: Unknown resource Cell (2, 7) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,143] CRITICAL: Unknown resource Cell (3, 4) |Resource | wood | 800 |Road: 0 |
[2021-09-23 20:33:00,143] CRITICAL: Unknown resource Cell (4, 4) |Resource | wood | 319 |Road: 0 |
[2021-09-23 20:33:00,143] CRITICAL: Unknown resource Cell (5, 4) |Resource | wood | 800 |Road: 0 |
[2021-09-23 20:33:00,143] CRITICAL: Unknown resource Cell (6, 4) |Resource | wood | 800 |Road: 0 |
[2021-09-23 20:33:00,143] CRITICAL: Unknown resource Cell (7, 4) |Resource | wood | 319 |Road: 0 |
[2021-09-23 20:33:00,143] CRITICAL: Unknown resource Cell (8, 4) |Resource | wood | 800 |Road: 0 |
[2021-09-23 20:33:00,143] CRITICAL: Unknown resource Cell (9, 7) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,143] CRITICAL: Unknown resource Cell (10, 6) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,143] CRITICAL: Unknown resource Cell (10, 7) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,143] CRITICAL: Unknown resource Cell (11, 6) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,143] CRITICAL: Unknown resource Cell (11, 7) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,168] CRITICAL: Unknown resource Cell (0, 6) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,168] CRITICAL: Unknown resource Cell (0, 7) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,168] CRITICAL: Unknown resource Cell (1, 6) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,168] CRITICAL: Unknown resource Cell (1, 7) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,168] CRITICAL: Unknown resource Cell (2, 7) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,169] CRITICAL: Unknown resource Cell (3, 4) |Resource | wood | 800 |Road: 0 |
[2021-09-23 20:33:00,169] CRITICAL: Unknown resource Cell (4, 4) |Resource | wood | 307 |Road: 0 |
[2021-09-23 20:33:00,169] CRITICAL: Unknown resource Cell (5, 4) |Resource | wood | 800 |Road: 0 |
[2021-09-23 20:33:00,169] CRITICAL: Unknown resource Cell (6, 4) |Resource | wood | 800 |Road: 0 |
[2021-09-23 20:33:00,169] CRITICAL: Unknown resource Cell (7, 4) |Resource | wood | 307 |Road: 0 |
[2021-09-23 20:33:00,169] CRITICAL: Unknown resource Cell (8, 4) |Resource | wood | 800 |Road: 0 |
[2021-09-23 20:33:00,169] CRITICAL: Unknown resource Cell (9, 7) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,169] CRITICAL: Unknown resource Cell (10, 6) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,169] CRITICAL: Unknown resource Cell (10, 7) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,169] CRITICAL: Unknown resource Cell (11, 6) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,169] CRITICAL: Unknown resource Cell (11, 7) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,185] CRITICAL: Unknown resource Cell (0, 6) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,185] CRITICAL: Unknown resource Cell (0, 7) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,185] CRITICAL: Unknown resource Cell (1, 6) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,185] CRITICAL: Unknown resource Cell (1, 7) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,185] CRITICAL: Unknown resource Cell (2, 7) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,185] CRITICAL: Unknown resource Cell (3, 4) |Resource | wood | 800 |Road: 0 |
[2021-09-23 20:33:00,186] CRITICAL: Unknown resource Cell (4, 4) |Resource | wood | 295 |Road: 0 |
[2021-09-23 20:33:00,186] CRITICAL: Unknown resource Cell (5, 4) |Resource | wood | 800 |Road: 0 |
[2021-09-23 20:33:00,186] CRITICAL: Unknown resource Cell (6, 4) |Resource | wood | 800 |Road: 0 |
[2021-09-23 20:33:00,186] CRITICAL: Unknown resource Cell (7, 4) |Resource | wood | 295 |Road: 0 |
[2021-09-23 20:33:00,186] CRITICAL: Unknown resource Cell (8, 4) |Resource | wood | 800 |Road: 0 |
[2021-09-23 20:33:00,186] CRITICAL: Unknown resource Cell (9, 7) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,186] CRITICAL: Unknown resource Cell (10, 6) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,186] CRITICAL: Unknown resource Cell (10, 7) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,186] CRITICAL: Unknown resource Cell (11, 6) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,186] CRITICAL: Unknown resource Cell (11, 7) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,211] CRITICAL: Unknown resource Cell (0, 6) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,211] CRITICAL: Unknown resource Cell (0, 7) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,211] CRITICAL: Unknown resource Cell (1, 6) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,211] CRITICAL: Unknown resource Cell (1, 7) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,211] CRITICAL: Unknown resource Cell (2, 7) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,211] CRITICAL: Unknown resource Cell (3, 4) |Resource | wood | 800 |Road: 0 |
[2021-09-23 20:33:00,211] CRITICAL: Unknown resource Cell (4, 4) |Resource | wood | 282 |Road: 0 |
[2021-09-23 20:33:00,211] CRITICAL: Unknown resource Cell (5, 4) |Resource | wood | 800 |Road: 0 |
[2021-09-23 20:33:00,211] CRITICAL: Unknown resource Cell (6, 4) |Resource | wood | 800 |Road: 0 |
[2021-09-23 20:33:00,212] CRITICAL: Unknown resource Cell (7, 4) |Resource | wood | 282 |Road: 0 |
[2021-09-23 20:33:00,212] CRITICAL: Unknown resource Cell (8, 4) |Resource | wood | 800 |Road: 0 |
[2021-09-23 20:33:00,212] CRITICAL: Unknown resource Cell (9, 7) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,212] CRITICAL: Unknown resource Cell (10, 6) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,212] CRITICAL: Unknown resource Cell (10, 7) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,212] CRITICAL: Unknown resource Cell (11, 6) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,212] CRITICAL: Unknown resource Cell (11, 7) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,239] CRITICAL: Unknown resource Cell (0, 6) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,239] CRITICAL: Unknown resource Cell (0, 7) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,239] CRITICAL: Unknown resource Cell (1, 6) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,239] CRITICAL: Unknown resource Cell (1, 7) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,239] CRITICAL: Unknown resource Cell (2, 7) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,239] CRITICAL: Unknown resource Cell (3, 4) |Resource | wood | 800 |Road: 0 |
[2021-09-23 20:33:00,239] CRITICAL: Unknown resource Cell (4, 4) |Resource | wood | 269 |Road: 0 |
[2021-09-23 20:33:00,239] CRITICAL: Unknown resource Cell (5, 4) |Resource | wood | 800 |Road: 0 |
[2021-09-23 20:33:00,239] CRITICAL: Unknown resource Cell (6, 4) |Resource | wood | 800 |Road: 0 |
[2021-09-23 20:33:00,239] CRITICAL: Unknown resource Cell (7, 4) |Resource | wood | 269 |Road: 0 |
[2021-09-23 20:33:00,239] CRITICAL: Unknown resource Cell (8, 4) |Resource | wood | 800 |Road: 0 |
[2021-09-23 20:33:00,239] CRITICAL: Unknown resource Cell (9, 7) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,239] CRITICAL: Unknown resource Cell (10, 6) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,239] CRITICAL: Unknown resource Cell (10, 7) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,239] CRITICAL: Unknown resource Cell (11, 6) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,240] CRITICAL: Unknown resource Cell (11, 7) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,265] CRITICAL: Unknown resource Cell (0, 6) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,265] CRITICAL: Unknown resource Cell (0, 7) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,265] CRITICAL: Unknown resource Cell (1, 6) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,265] CRITICAL: Unknown resource Cell (1, 7) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,265] CRITICAL: Unknown resource Cell (2, 7) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,265] CRITICAL: Unknown resource Cell (3, 4) |Resource | wood | 800 |Road: 0 |
[2021-09-23 20:33:00,265] CRITICAL: Unknown resource Cell (4, 4) |Resource | wood | 256 |Road: 0 |
[2021-09-23 20:33:00,265] CRITICAL: Unknown resource Cell (5, 4) |Resource | wood | 800 |Road: 0 |
[2021-09-23 20:33:00,265] CRITICAL: Unknown resource Cell (6, 4) |Resource | wood | 800 |Road: 0 |
[2021-09-23 20:33:00,266] CRITICAL: Unknown resource Cell (7, 4) |Resource | wood | 256 |Road: 0 |
[2021-09-23 20:33:00,266] CRITICAL: Unknown resource Cell (8, 4) |Resource | wood | 800 |Road: 0 |
[2021-09-23 20:33:00,266] CRITICAL: Unknown resource Cell (9, 7) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,266] CRITICAL: Unknown resource Cell (10, 6) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,266] CRITICAL: Unknown resource Cell (10, 7) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,266] CRITICAL: Unknown resource Cell (11, 6) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,266] CRITICAL: Unknown resource Cell (11, 7) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,282] CRITICAL: Unknown resource Cell (0, 6) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,282] CRITICAL: Unknown resource Cell (0, 7) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,282] CRITICAL: Unknown resource Cell (1, 6) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,282] CRITICAL: Unknown resource Cell (1, 7) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,282] CRITICAL: Unknown resource Cell (2, 7) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,282] CRITICAL: Unknown resource Cell (3, 4) |Resource | wood | 800 |Road: 0 |
[2021-09-23 20:33:00,282] CRITICAL: Unknown resource Cell (4, 4) |Resource | wood | 242 |Road: 0 |
[2021-09-23 20:33:00,282] CRITICAL: Unknown resource Cell (5, 4) |Resource | wood | 800 |Road: 0 |
[2021-09-23 20:33:00,282] CRITICAL: Unknown resource Cell (6, 4) |Resource | wood | 800 |Road: 0 |
[2021-09-23 20:33:00,282] CRITICAL: Unknown resource Cell (7, 4) |Resource | wood | 242 |Road: 0 |
[2021-09-23 20:33:00,282] CRITICAL: Unknown resource Cell (8, 4) |Resource | wood | 800 |Road: 0 |
[2021-09-23 20:33:00,283] CRITICAL: Unknown resource Cell (9, 7) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,283] CRITICAL: Unknown resource Cell (10, 6) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,283] CRITICAL: Unknown resource Cell (10, 7) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,283] CRITICAL: Unknown resource Cell (11, 6) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,283] CRITICAL: Unknown resource Cell (11, 7) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,306] CRITICAL: Unknown resource Cell (0, 6) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,307] CRITICAL: Unknown resource Cell (0, 7) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,307] CRITICAL: Unknown resource Cell (1, 6) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,307] CRITICAL: Unknown resource Cell (1, 7) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,307] CRITICAL: Unknown resource Cell (2, 7) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,307] CRITICAL: Unknown resource Cell (3, 4) |Resource | wood | 800 |Road: 0 |
[2021-09-23 20:33:00,307] CRITICAL: Unknown resource Cell (4, 4) |Resource | wood | 228 |Road: 0 |
[2021-09-23 20:33:00,307] CRITICAL: Unknown resource Cell (5, 4) |Resource | wood | 800 |Road: 0 |
[2021-09-23 20:33:00,307] CRITICAL: Unknown resource Cell (6, 4) |Resource | wood | 800 |Road: 0 |
[2021-09-23 20:33:00,307] CRITICAL: Unknown resource Cell (7, 4) |Resource | wood | 228 |Road: 0 |
[2021-09-23 20:33:00,307] CRITICAL: Unknown resource Cell (8, 4) |Resource | wood | 800 |Road: 0 |
[2021-09-23 20:33:00,307] CRITICAL: Unknown resource Cell (9, 7) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,307] CRITICAL: Unknown resource Cell (10, 6) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,307] CRITICAL: Unknown resource Cell (10, 7) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,307] CRITICAL: Unknown resource Cell (11, 6) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,307] CRITICAL: Unknown resource Cell (11, 7) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,323] CRITICAL: Unknown resource Cell (0, 6) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,323] CRITICAL: Unknown resource Cell (0, 7) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,324] CRITICAL: Unknown resource Cell (1, 6) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,324] CRITICAL: Unknown resource Cell (1, 7) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,324] CRITICAL: Unknown resource Cell (2, 7) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,324] CRITICAL: Unknown resource Cell (3, 4) |Resource | wood | 800 |Road: 0 |
[2021-09-23 20:33:00,324] CRITICAL: Unknown resource Cell (4, 4) |Resource | wood | 214 |Road: 0 |
[2021-09-23 20:33:00,324] CRITICAL: Unknown resource Cell (5, 4) |Resource | wood | 800 |Road: 0 |
[2021-09-23 20:33:00,324] CRITICAL: Unknown resource Cell (6, 4) |Resource | wood | 800 |Road: 0 |
[2021-09-23 20:33:00,324] CRITICAL: Unknown resource Cell (7, 4) |Resource | wood | 214 |Road: 0 |
[2021-09-23 20:33:00,324] CRITICAL: Unknown resource Cell (8, 4) |Resource | wood | 800 |Road: 0 |
[2021-09-23 20:33:00,324] CRITICAL: Unknown resource Cell (9, 7) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,324] CRITICAL: Unknown resource Cell (10, 6) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,324] CRITICAL: Unknown resource Cell (10, 7) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,324] CRITICAL: Unknown resource Cell (11, 6) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,324] CRITICAL: Unknown resource Cell (11, 7) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,349] CRITICAL: Unknown resource Cell (0, 6) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,349] CRITICAL: Unknown resource Cell (0, 7) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,349] CRITICAL: Unknown resource Cell (1, 6) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,349] CRITICAL: Unknown resource Cell (1, 7) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,350] CRITICAL: Unknown resource Cell (2, 7) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,350] CRITICAL: Unknown resource Cell (3, 4) |Resource | wood | 800 |Road: 0 |
[2021-09-23 20:33:00,350] CRITICAL: Unknown resource Cell (4, 4) |Resource | wood | 199 |Road: 0 |
[2021-09-23 20:33:00,350] CRITICAL: Unknown resource Cell (5, 4) |Resource | wood | 800 |Road: 0 |
[2021-09-23 20:33:00,350] CRITICAL: Unknown resource Cell (6, 4) |Resource | wood | 800 |Road: 0 |
[2021-09-23 20:33:00,350] CRITICAL: Unknown resource Cell (7, 4) |Resource | wood | 199 |Road: 0 |
[2021-09-23 20:33:00,350] CRITICAL: Unknown resource Cell (8, 4) |Resource | wood | 800 |Road: 0 |
[2021-09-23 20:33:00,350] CRITICAL: Unknown resource Cell (9, 7) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,350] CRITICAL: Unknown resource Cell (10, 6) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,350] CRITICAL: Unknown resource Cell (10, 7) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,350] CRITICAL: Unknown resource Cell (11, 6) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,350] CRITICAL: Unknown resource Cell (11, 7) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,366] CRITICAL: Unknown resource Cell (0, 6) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,366] CRITICAL: Unknown resource Cell (0, 7) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,366] CRITICAL: Unknown resource Cell (1, 6) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,366] CRITICAL: Unknown resource Cell (1, 7) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,366] CRITICAL: Unknown resource Cell (2, 7) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,366] CRITICAL: Unknown resource Cell (3, 4) |Resource | wood | 800 |Road: 0 |
[2021-09-23 20:33:00,366] CRITICAL: Unknown resource Cell (4, 4) |Resource | wood | 184 |Road: 0 |
[2021-09-23 20:33:00,366] CRITICAL: Unknown resource Cell (5, 4) |Resource | wood | 800 |Road: 0 |
[2021-09-23 20:33:00,366] CRITICAL: Unknown resource Cell (6, 4) |Resource | wood | 800 |Road: 0 |
[2021-09-23 20:33:00,366] CRITICAL: Unknown resource Cell (7, 4) |Resource | wood | 184 |Road: 0 |
[2021-09-23 20:33:00,366] CRITICAL: Unknown resource Cell (8, 4) |Resource | wood | 800 |Road: 0 |
[2021-09-23 20:33:00,366] CRITICAL: Unknown resource Cell (9, 7) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,366] CRITICAL: Unknown resource Cell (10, 6) |Resource | wood | 500 |Road: 0 |
