=== Agent Install Log ===
=== Agent Compile Log ===
=== Agent Error Log ===
[2021-09-23 20:09:44,767] CRITICAL: Unknown resource Cell (2, 11) |Resource | wood | 800 |Road: 0 |
[2021-09-23 20:09:45,873] CRITICAL: Unknown resource Cell (3, 9) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:45,874] CRITICAL: Unknown resource Cell (3, 10) |Resource | wood | 319 |Road: 0 |
[2021-09-23 20:09:45,874] CRITICAL: Unknown resource Cell (3, 11) |Resource | wood | 800 |Road: 0 |
[2021-09-23 20:09:45,874] CRITICAL: Unknown resource Cell (4, 8) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:45,874] CRITICAL: Unknown resource Cell (4, 9) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:45,874] CRITICAL: Unknown resource Cell (7, 8) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:45,874] CRITICAL: Unknown resource Cell (7, 9) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:45,874] CRITICAL: Unknown resource Cell (8, 8) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:45,874] CRITICAL: Unknown resource Cell (8, 9) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:45,874] CRITICAL: Unknown resource Cell (8, 10) |Resource | wood | 319 |Road: 0 |
[2021-09-23 20:09:45,874] CRITICAL: Unknown resource Cell (8, 11) |Resource | wood | 800 |Road: 0 |
[2021-09-23 20:09:45,874] CRITICAL: Unknown resource Cell (9, 11) |Resource | wood | 319 |Road: 0 |
[2021-09-23 20:09:45,909] CRITICAL: Unknown resource Cell (2, 11) |Resource | wood | 307 |Road: 0 |
[2021-09-23 20:09:45,909] CRITICAL: Unknown resource Cell (3, 8) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:45,909] CRITICAL: Unknown resource Cell (3, 9) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:45,909] CRITICAL: Unknown resource Cell (3, 10) |Resource | wood | 307 |Road: 0 |
[2021-09-23 20:09:45,909] CRITICAL: Unknown resource Cell (3, 11) |Resource | wood | 800 |Road: 0 |
[2021-09-23 20:09:45,909] CRITICAL: Unknown resource Cell (4, 8) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:45,909] CRITICAL: Unknown resource Cell (4, 9) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:45,909] CRITICAL: Unknown resource Cell (7, 8) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:45,909] CRITICAL: Unknown resource Cell (7, 9) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:45,909] CRITICAL: Unknown resource Cell (8, 8) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:45,909] CRITICAL: Unknown resource Cell (8, 9) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:45,909] CRITICAL: Unknown resource Cell (8, 10) |Resource | wood | 307 |Road: 0 |
[2021-09-23 20:09:45,909] CRITICAL: Unknown resource Cell (8, 11) |Resource | wood | 800 |Road: 0 |
[2021-09-23 20:09:45,909] CRITICAL: Unknown resource Cell (9, 11) |Resource | wood | 307 |Road: 0 |
[2021-09-23 20:09:45,944] CRITICAL: Unknown resource Cell (2, 11) |Resource | wood | 295 |Road: 0 |
[2021-09-23 20:09:45,944] CRITICAL: Unknown resource Cell (3, 8) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:45,944] CRITICAL: Unknown resource Cell (3, 9) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:45,944] CRITICAL: Unknown resource Cell (3, 10) |Resource | wood | 295 |Road: 0 |
[2021-09-23 20:09:45,944] CRITICAL: Unknown resource Cell (3, 11) |Resource | wood | 800 |Road: 0 |
[2021-09-23 20:09:45,944] CRITICAL: Unknown resource Cell (4, 8) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:45,944] CRITICAL: Unknown resource Cell (4, 9) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:45,944] CRITICAL: Unknown resource Cell (7, 8) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:45,944] CRITICAL: Unknown resource Cell (7, 9) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:45,944] CRITICAL: Unknown resource Cell (8, 8) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:45,944] CRITICAL: Unknown resource Cell (8, 9) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:45,944] CRITICAL: Unknown resource Cell (8, 10) |Resource | wood | 295 |Road: 0 |
[2021-09-23 20:09:45,944] CRITICAL: Unknown resource Cell (8, 11) |Resource | wood | 800 |Road: 0 |
[2021-09-23 20:09:45,944] CRITICAL: Unknown resource Cell (9, 11) |Resource | wood | 295 |Road: 0 |
[2021-09-23 20:09:45,978] CRITICAL: Unknown resource Cell (2, 11) |Resource | wood | 282 |Road: 0 |
[2021-09-23 20:09:45,978] CRITICAL: Unknown resource Cell (3, 8) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:45,978] CRITICAL: Unknown resource Cell (3, 9) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:45,978] CRITICAL: Unknown resource Cell (3, 10) |Resource | wood | 282 |Road: 0 |
[2021-09-23 20:09:45,978] CRITICAL: Unknown resource Cell (3, 11) |Resource | wood | 800 |Road: 0 |
[2021-09-23 20:09:45,978] CRITICAL: Unknown resource Cell (4, 8) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:45,978] CRITICAL: Unknown resource Cell (4, 9) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:45,979] CRITICAL: Unknown resource Cell (7, 8) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:45,979] CRITICAL: Unknown resource Cell (7, 9) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:45,979] CRITICAL: Unknown resource Cell (8, 8) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:45,979] CRITICAL: Unknown resource Cell (8, 9) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:45,979] CRITICAL: Unknown resource Cell (8, 10) |Resource | wood | 282 |Road: 0 |
[2021-09-23 20:09:45,979] CRITICAL: Unknown resource Cell (8, 11) |Resource | wood | 800 |Road: 0 |
[2021-09-23 20:09:45,979] CRITICAL: Unknown resource Cell (9, 11) |Resource | wood | 282 |Road: 0 |
[2021-09-23 20:09:46,013] CRITICAL: Unknown resource Cell (2, 11) |Resource | wood | 269 |Road: 0 |
[2021-09-23 20:09:46,013] CRITICAL: Unknown resource Cell (3, 8) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:46,013] CRITICAL: Unknown resource Cell (3, 9) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:46,013] CRITICAL: Unknown resource Cell (3, 10) |Resource | wood | 269 |Road: 0 |
[2021-09-23 20:09:46,013] CRITICAL: Unknown resource Cell (3, 11) |Resource | wood | 800 |Road: 0 |
[2021-09-23 20:09:46,013] CRITICAL: Unknown resource Cell (4, 8) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:46,013] CRITICAL: Unknown resource Cell (4, 9) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:46,014] CRITICAL: Unknown resource Cell (7, 8) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:46,014] CRITICAL: Unknown resource Cell (7, 9) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:46,014] CRITICAL: Unknown resource Cell (8, 8) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:46,014] CRITICAL: Unknown resource Cell (8, 9) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:46,014] CRITICAL: Unknown resource Cell (8, 10) |Resource | wood | 269 |Road: 0 |
[2021-09-23 20:09:46,014] CRITICAL: Unknown resource Cell (8, 11) |Resource | wood | 800 |Road: 0 |
[2021-09-23 20:09:46,014] CRITICAL: Unknown resource Cell (9, 11) |Resource | wood | 269 |Road: 0 |
[2021-09-23 20:09:46,047] CRITICAL: Unknown resource Cell (2, 11) |Resource | wood | 256 |Road: 0 |
[2021-09-23 20:09:46,047] CRITICAL: Unknown resource Cell (3, 8) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:46,047] CRITICAL: Unknown resource Cell (3, 9) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:46,048] CRITICAL: Unknown resource Cell (3, 10) |Resource | wood | 256 |Road: 0 |
[2021-09-23 20:09:46,048] CRITICAL: Unknown resource Cell (3, 11) |Resource | wood | 800 |Road: 0 |
[2021-09-23 20:09:46,048] CRITICAL: Unknown resource Cell (4, 8) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:46,048] CRITICAL: Unknown resource Cell (4, 9) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:46,048] CRITICAL: Unknown resource Cell (7, 8) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:46,048] CRITICAL: Unknown resource Cell (7, 9) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:46,048] CRITICAL: Unknown resource Cell (8, 8) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:46,048] CRITICAL: Unknown resource Cell (8, 9) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:46,048] CRITICAL: Unknown resource Cell (8, 10) |Resource | wood | 256 |Road: 0 |
[2021-09-23 20:09:46,048] CRITICAL: Unknown resource Cell (8, 11) |Resource | wood | 800 |Road: 0 |
[2021-09-23 20:09:46,048] CRITICAL: Unknown resource Cell (9, 11) |Resource | wood | 256 |Road: 0 |
[2021-09-23 20:09:46,082] CRITICAL: Unknown resource Cell (2, 11) |Resource | wood | 242 |Road: 0 |
[2021-09-23 20:09:46,083] CRITICAL: Unknown resource Cell (3, 8) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:46,083] CRITICAL: Unknown resource Cell (3, 9) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:46,083] CRITICAL: Unknown resource Cell (3, 10) |Resource | wood | 242 |Road: 0 |
[2021-09-23 20:09:46,083] CRITICAL: Unknown resource Cell (3, 11) |Resource | wood | 800 |Road: 0 |
[2021-09-23 20:09:46,083] CRITICAL: Unknown resource Cell (4, 8) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:46,083] CRITICAL: Unknown resource Cell (4, 9) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:46,083] CRITICAL: Unknown resource Cell (7, 8) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:46,083] CRITICAL: Unknown resource Cell (7, 9) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:46,083] CRITICAL: Unknown resource Cell (8, 8) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:46,083] CRITICAL: Unknown resource Cell (8, 9) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:46,083] CRITICAL: Unknown resource Cell (8, 10) |Resource | wood | 242 |Road: 0 |
[2021-09-23 20:09:46,083] CRITICAL: Unknown resource Cell (8, 11) |Resource | wood | 800 |Road: 0 |
[2021-09-23 20:09:46,083] CRITICAL: Unknown resource Cell (9, 11) |Resource | wood | 242 |Road: 0 |
[2021-09-23 20:09:46,117] CRITICAL: Unknown resource Cell (2, 11) |Resource | wood | 228 |Road: 0 |
[2021-09-23 20:09:46,117] CRITICAL: Unknown resource Cell (3, 8) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:46,117] CRITICAL: Unknown resource Cell (3, 9) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:46,117] CRITICAL: Unknown resource Cell (3, 10) |Resource | wood | 228 |Road: 0 |
[2021-09-23 20:09:46,117] CRITICAL: Unknown resource Cell (3, 11) |Resource | wood | 800 |Road: 0 |
[2021-09-23 20:09:46,117] CRITICAL: Unknown resource Cell (4, 8) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:46,117] CRITICAL: Unknown resource Cell (4, 9) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:46,117] CRITICAL: Unknown resource Cell (7, 8) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:46,117] CRITICAL: Unknown resource Cell (7, 9) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:46,117] CRITICAL: Unknown resource Cell (8, 8) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:46,118] CRITICAL: Unknown resource Cell (8, 9) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:46,118] CRITICAL: Unknown resource Cell (8, 10) |Resource | wood | 228 |Road: 0 |
[2021-09-23 20:09:46,118] CRITICAL: Unknown resource Cell (8, 11) |Resource | wood | 800 |Road: 0 |
[2021-09-23 20:09:46,118] CRITICAL: Unknown resource Cell (9, 11) |Resource | wood | 228 |Road: 0 |
[2021-09-23 20:09:46,151] CRITICAL: Unknown resource Cell (2, 11) |Resource | wood | 214 |Road: 0 |
[2021-09-23 20:09:46,151] CRITICAL: Unknown resource Cell (3, 8) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:46,151] CRITICAL: Unknown resource Cell (3, 9) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:46,151] CRITICAL: Unknown resource Cell (3, 10) |Resource | wood | 214 |Road: 0 |
[2021-09-23 20:09:46,151] CRITICAL: Unknown resource Cell (3, 11) |Resource | wood | 800 |Road: 0 |
[2021-09-23 20:09:46,151] CRITICAL: Unknown resource Cell (4, 8) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:46,151] CRITICAL: Unknown resource Cell (4, 9) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:46,151] CRITICAL: Unknown resource Cell (7, 8) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:46,151] CRITICAL: Unknown resource Cell (7, 9) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:46,151] CRITICAL: Unknown resource Cell (8, 8) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:46,151] CRITICAL: Unknown resource Cell (8, 9) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:46,152] CRITICAL: Unknown resource Cell (8, 10) |Resource | wood | 214 |Road: 0 |
[2021-09-23 20:09:46,152] CRITICAL: Unknown resource Cell (8, 11) |Resource | wood | 800 |Road: 0 |
[2021-09-23 20:09:46,152] CRITICAL: Unknown resource Cell (9, 11) |Resource | wood | 214 |Road: 0 |
[2021-09-23 20:09:46,185] CRITICAL: Unknown resource Cell (2, 11) |Resource | wood | 199 |Road: 0 |
[2021-09-23 20:09:46,185] CRITICAL: Unknown resource Cell (3, 8) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:46,185] CRITICAL: Unknown resource Cell (3, 9) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:46,185] CRITICAL: Unknown resource Cell (3, 10) |Resource | wood | 199 |Road: 0 |
[2021-09-23 20:09:46,185] CRITICAL: Unknown resource Cell (3, 11) |Resource | wood | 800 |Road: 0 |
[2021-09-23 20:09:46,185] CRITICAL: Unknown resource Cell (4, 8) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:46,185] CRITICAL: Unknown resource Cell (4, 9) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:46,185] CRITICAL: Unknown resource Cell (7, 8) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:46,185] CRITICAL: Unknown resource Cell (7, 9) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:46,185] CRITICAL: Unknown resource Cell (8, 8) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:46,185] CRITICAL: Unknown resource Cell (8, 9) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:46,185] CRITICAL: Unknown resource Cell (8, 10) |Resource | wood | 199 |Road: 0 |
[2021-09-23 20:09:46,185] CRITICAL: Unknown resource Cell (8, 11) |Resource | wood | 800 |Road: 0 |
[2021-09-23 20:09:46,185] CRITICAL: Unknown resource Cell (9, 11) |Resource | wood | 199 |Road: 0 |
[2021-09-23 20:09:46,214] CRITICAL: Unknown resource Cell (2, 11) |Resource | wood | 184 |Road: 0 |
[2021-09-23 20:09:46,214] CRITICAL: Unknown resource Cell (3, 8) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:46,214] CRITICAL: Unknown resource Cell (3, 9) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:46,214] CRITICAL: Unknown resource Cell (3, 10) |Resource | wood | 184 |Road: 0 |
[2021-09-23 20:09:46,214] CRITICAL: Unknown resource Cell (3, 11) |Resource | wood | 800 |Road: 0 |
[2021-09-23 20:09:46,214] CRITICAL: Unknown resource Cell (4, 8) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:46,214] CRITICAL: Unknown resource Cell (4, 9) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:46,214] CRITICAL: Unknown resource Cell (7, 8) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:46,214] CRITICAL: Unknown resource Cell (7, 9) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:46,214] CRITICAL: Unknown resource Cell (8, 8) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:46,214] CRITICAL: Unknown resource Cell (8, 9) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:46,214] CRITICAL: Unknown resource Cell (8, 10) |Resource | wood | 184 |Road: 0 |
[2021-09-23 20:09:46,214] CRITICAL: Unknown resource Cell (8, 11) |Resource | wood | 800 |Road: 0 |
[2021-09-23 20:09:46,214] CRITICAL: Unknown resource Cell (9, 11) |Resource | wood | 184 |Road: 0 |
[2021-09-23 20:09:46,247] CRITICAL: Unknown resource Cell (2, 11) |Resource | wood | 169 |Road: 0 |
[2021-09-23 20:09:46,247] CRITICAL: Unknown resource Cell (3, 8) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:46,247] CRITICAL: Unknown resource Cell (3, 9) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:46,247] CRITICAL: Unknown resource Cell (3, 10) |Resource | wood | 169 |Road: 0 |
[2021-09-23 20:09:46,248] CRITICAL: Unknown resource Cell (3, 11) |Resource | wood | 800 |Road: 0 |
[2021-09-23 20:09:46,248] CRITICAL: Unknown resource Cell (4, 8) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:46,248] CRITICAL: Unknown resource Cell (4, 9) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:46,248] CRITICAL: Unknown resource Cell (7, 8) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:46,248] CRITICAL: Unknown resource Cell (7, 9) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:46,248] CRITICAL: Unknown resource Cell (8, 8) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:46,248] CRITICAL: Unknown resource Cell (8, 9) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:46,248] CRITICAL: Unknown resource Cell (8, 10) |Resource | wood | 169 |Road: 0 |
[2021-09-23 20:09:46,248] CRITICAL: Unknown resource Cell (8, 11) |Resource | wood | 800 |Road: 0 |
[2021-09-23 20:09:46,248] CRITICAL: Unknown resource Cell (9, 11) |Resource | wood | 169 |Road: 0 |
[2021-09-23 20:09:46,277] CRITICAL: Unknown resource Cell (2, 11) |Resource | wood | 153 |Road: 0 |
[2021-09-23 20:09:46,277] CRITICAL: Unknown resource Cell (3, 8) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:46,277] CRITICAL: Unknown resource Cell (3, 9) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:46,277] CRITICAL: Unknown resource Cell (3, 10) |Resource | wood | 153 |Road: 0 |
[2021-09-23 20:09:46,277] CRITICAL: Unknown resource Cell (3, 11) |Resource | wood | 800 |Road: 0 |
[2021-09-23 20:09:46,277] CRITICAL: Unknown resource Cell (4, 8) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:46,278] CRITICAL: Unknown resource Cell (4, 9) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:46,278] CRITICAL: Unknown resource Cell (7, 8) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:46,278] CRITICAL: Unknown resource Cell (7, 9) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:46,278] CRITICAL: Unknown resource Cell (8, 8) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:46,278] CRITICAL: Unknown resource Cell (8, 9) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:46,278] CRITICAL: Unknown resource Cell (8, 10) |Resource | wood | 153 |Road: 0 |
[2021-09-23 20:09:46,278] CRITICAL: Unknown resource Cell (8, 11) |Resource | wood | 800 |Road: 0 |
[2021-09-23 20:09:46,278] CRITICAL: Unknown resource Cell (9, 11) |Resource | wood | 153 |Road: 0 |
[2021-09-23 20:09:46,311] CRITICAL: Unknown resource Cell (2, 11) |Resource | wood | 137 |Road: 0 |
[2021-09-23 20:09:46,311] CRITICAL: Unknown resource Cell (3, 8) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:46,311] CRITICAL: Unknown resource Cell (3, 9) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:46,311] CRITICAL: Unknown resource Cell (3, 10) |Resource | wood | 137 |Road: 0 |
[2021-09-23 20:09:46,311] CRITICAL: Unknown resource Cell (3, 11) |Resource | wood | 800 |Road: 0 |
[2021-09-23 20:09:46,311] CRITICAL: Unknown resource Cell (4, 8) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:46,311] CRITICAL: Unknown resource Cell (4, 9) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:46,311] CRITICAL: Unknown resource Cell (7, 8) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:46,311] CRITICAL: Unknown resource Cell (7, 9) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:46,311] CRITICAL: Unknown resource Cell (8, 8) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:46,311] CRITICAL: Unknown resource Cell (8, 9) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:46,311] CRITICAL: Unknown resource Cell (8, 10) |Resource | wood | 137 |Road: 0 |
[2021-09-23 20:09:46,311] CRITICAL: Unknown resource Cell (8, 11) |Resource | wood | 800 |Road: 0 |
[2021-09-23 20:09:46,311] CRITICAL: Unknown resource Cell (9, 11) |Resource | wood | 137 |Road: 0 |
[2021-09-23 20:09:46,345] CRITICAL: Unknown resource Cell (2, 11) |Resource | wood | 120 |Road: 0 |
[2021-09-23 20:09:46,345] CRITICAL: Unknown resource Cell (3, 8) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:46,345] CRITICAL: Unknown resource Cell (3, 9) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:46,345] CRITICAL: Unknown resource Cell (3, 10) |Resource | wood | 120 |Road: 0 |
[2021-09-23 20:09:46,345] CRITICAL: Unknown resource Cell (3, 11) |Resource | wood | 800 |Road: 0 |
[2021-09-23 20:09:46,345] CRITICAL: Unknown resource Cell (4, 8) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:46,345] CRITICAL: Unknown resource Cell (4, 9) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:46,345] CRITICAL: Unknown resource Cell (7, 8) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:46,345] CRITICAL: Unknown resource Cell (7, 9) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:46,345] CRITICAL: Unknown resource Cell (8, 8) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:46,346] CRITICAL: Unknown resource Cell (8, 9) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:46,346] CRITICAL: Unknown resource Cell (8, 10) |Resource | wood | 120 |Road: 0 |
[2021-09-23 20:09:46,346] CRITICAL: Unknown resource Cell (8, 11) |Resource | wood | 800 |Road: 0 |
[2021-09-23 20:09:46,346] CRITICAL: Unknown resource Cell (9, 11) |Resource | wood | 120 |Road: 0 |
[2021-09-23 20:09:46,381] CRITICAL: Unknown resource Cell (2, 11) |Resource | wood | 103 |Road: 0 |
[2021-09-23 20:09:46,381] CRITICAL: Unknown resource Cell (3, 8) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:46,381] CRITICAL: Unknown resource Cell (3, 9) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:46,381] CRITICAL: Unknown resource Cell (3, 10) |Resource | wood | 103 |Road: 0 |
[2021-09-23 20:09:46,381] CRITICAL: Unknown resource Cell (3, 11) |Resource | wood | 800 |Road: 0 |
[2021-09-23 20:09:46,381] CRITICAL: Unknown resource Cell (4, 8) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:46,381] CRITICAL: Unknown resource Cell (4, 9) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:46,381] CRITICAL: Unknown resource Cell (7, 8) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:46,381] CRITICAL: Unknown resource Cell (7, 9) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:46,381] CRITICAL: Unknown resource Cell (8, 8) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:46,381] CRITICAL: Unknown resource Cell (8, 9) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:46,381] CRITICAL: Unknown resource Cell (8, 10) |Resource | wood | 103 |Road: 0 |
[2021-09-23 20:09:46,381] CRITICAL: Unknown resource Cell (8, 11) |Resource | wood | 800 |Road: 0 |
[2021-09-23 20:09:46,381] CRITICAL: Unknown resource Cell (9, 11) |Resource | wood | 103 |Road: 0 |
[2021-09-23 20:09:46,414] CRITICAL: Unknown resource Cell (2, 11) |Resource | wood | 86 |Road: 0 |
[2021-09-23 20:09:46,414] CRITICAL: Unknown resource Cell (3, 8) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:46,415] CRITICAL: Unknown resource Cell (3, 9) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:46,415] CRITICAL: Unknown resource Cell (3, 10) |Resource | wood | 86 |Road: 0 |
[2021-09-23 20:09:46,415] CRITICAL: Unknown resource Cell (3, 11) |Resource | wood | 800 |Road: 0 |
[2021-09-23 20:09:46,415] CRITICAL: Unknown resource Cell (4, 8) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:46,415] CRITICAL: Unknown resource Cell (4, 9) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:46,415] CRITICAL: Unknown resource Cell (7, 8) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:46,415] CRITICAL: Unknown resource Cell (7, 9) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:46,415] CRITICAL: Unknown resource Cell (8, 8) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:46,415] CRITICAL: Unknown resource Cell (8, 9) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:46,415] CRITICAL: Unknown resource Cell (8, 10) |Resource | wood | 86 |Road: 0 |
[2021-09-23 20:09:46,415] CRITICAL: Unknown resource Cell (8, 11) |Resource | wood | 800 |Road: 0 |
[2021-09-23 20:09:46,415] CRITICAL: Unknown resource Cell (9, 11) |Resource | wood | 86 |Road: 0 |
[2021-09-23 20:09:46,448] CRITICAL: Unknown resource Cell (2, 11) |Resource | wood | 68 |Road: 0 |
[2021-09-23 20:09:46,449] CRITICAL: Unknown resource Cell (3, 8) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:46,449] CRITICAL: Unknown resource Cell (3, 9) |Resource | wood | 500 |Road: 0 |
